,disYear,disMonth,disDay,disDayCount,cityCode,citySidoName,citySggName,disQuantity,dayAverQuantity,disCount,dayAverCount
2,2019,01,3,5,W55,전라남도,순천시,65335700,13067140,31813,6363
3,2019,01,4,5,W55,전라남도,순천시,66596450,13319290,33439,6688
4,2019,01,5,5,W55,전라남도,순천시,63939650,12787930,32618,6524
5,2019,01,6,4,W55,전라남도,순천시,50504350,12626088,25925,6481
6,2019,01,7,4,W55,전라남도,순천시,50001400,12500350,24362,6091
0,2019,02,1,4,W55,전라남도,순천시,68385400,17096350,31372,7843
1,2019,02,2,4,W55,전라남도,순천시,64848050,16212013,30748,7687
2,2019,02,3,4,W55,전라남도,순천시,51600700,12900175,25173,6293
3,2019,02,4,4,W55,전라남도,순천시,54364450,13591113,26509,6627
4,2019,02,5,4,W55,전라남도,순천시,53115450,13278863,26771,6693
5,2019,02,6,4,W55,전라남도,순천시,54016550,13504138,27217,6804
6,2019,02,7,4,W55,전라남도,순천시,60704100,15176025,28899,7225
0,2019,03,1,5,W55,전라남도,순천시,74437500,14887500,36359,7272
1,2019,03,2,4,W55,전라남도,순천시,55012050,13753013,28577,7144
2,2019,03,3,4,W55,전라남도,순천시,45008300,11252075,24386,6097
3,2019,03,4,4,W55,전라남도,순천시,41180700,10295175,23033,5758
4,2019,03,5,4,W55,전라남도,순천시,44559200,11139800,24620,6155
5,2019,03,6,5,W55,전라남도,순천시,58577050,11715410,31997,6399
6,2019,03,7,5,W55,전라남도,순천시,63984500,12796900,33205,6641
0,2019,04,1,4,W55,전라남도,순천시,58739900,14684975,29764,7441
1,2019,04,2,5,W55,전라남도,순천시,71611350,14322270,37865,7573
2,2019,04,3,5,W55,전라남도,순천시,60115450,12023090,33414,6683
3,2019,04,4,4,W55,전라남도,순천시,49309200,12327300,28066,7017
4,2019,04,5,4,W55,전라남도,순천시,47781550,11945388,27049,6762
5,2019,04,6,4,W55,전라남도,순천시,45001300,11250325,25703,6426
6,2019,04,7,4,W55,전라남도,순천시,52877600,13219400,28807,7202
0,2019,05,1,4,W55,전라남도,순천시,65659650,16414913,33658,8415
1,2019,05,2,4,W55,전라남도,순천시,62403100,15600775,33051,8263
2,2019,05,3,4,W55,전라남도,순천시,56782750,14195688,32386,8097
3,2019,05,4,5,W55,전라남도,순천시,66395350,13279070,37821,7564
4,2019,05,5,5,W55,전라남도,순천시,68509150,13701830,39400,7880
5,2019,05,6,5,W55,전라남도,순천시,65738550,13147710,38236,7647
6,2019,05,7,4,W55,전라남도,순천시,57827850,14456963,31256,7814
0,2019,06,1,5,W55,전라남도,순천시,106339650,21267930,53880,10776
1,2019,06,2,4,W55,전라남도,순천시,70314650,17578663,38757,9689
2,2019,06,3,4,W55,전라남도,순천시,63411050,15852763,36492,9123
3,2019,06,4,4,W55,전라남도,순천시,57896200,14474050,33617,8404
4,2019,06,5,4,W55,전라남도,순천시,67438900,16859725,37881,9470
5,2019,06,6,4,W55,전라남도,순천시,62551450,15637863,35765,8941
6,2019,06,7,5,W55,전라남도,순천시,83866400,16773280,44919,8984
0,2019,07,1,4,W55,전라남도,순천시,92515250,23128813,47190,11798
1,2019,07,2,5,W55,전라남도,순천시,96133550,19226710,52765,10553
2,2019,07,3,5,W55,전라남도,순천시,90706450,18141290,52259,10452
3,2019,07,4,5,W55,전라남도,순천시,85131200,17026240,50045,10009
4,2019,07,5,4,W55,전라남도,순천시,68142000,17035500,40062,10016
5,2019,07,6,4,W55,전라남도,순천시,66194000,16548500,38477,9619
6,2019,07,7,4,W55,전라남도,순천시,72759400,18189850,39089,9772
0,2019,08,1,4,W55,전라남도,순천시,78602300,19650575,43624,10906
1,2019,08,2,4,W55,전라남도,순천시,75295350,18823838,43874,10969
2,2019,08,3,4,W55,전라남도,순천시,62840500,15710125,38608,9652
3,2019,08,4,4,W55,전라남도,순천시,65159150,16289788,40674,10169
4,2019,08,5,5,W55,전라남도,순천시,85246800,17049360,51239,10248
5,2019,08,6,5,W55,전라남도,순천시,79697200,15939440,48306,9661
6,2019,08,7,5,W55,전라남도,순천시,87249950,17449990,50910,10182
0,2019,09,1,5,W55,전라남도,순천시,100081050,20016210,56046,11209
1,2019,09,2,5,W55,전라남도,순천시,86856700,17371340,51818,10364
2,2019,09,3,4,W55,전라남도,순천시,68156450,17039113,42479,10620
3,2019,09,4,4,W55,전라남도,순천시,68807550,17201888,43339,10835
4,2019,09,5,4,W55,전라남도,순천시,73986600,18496650,46259,11565
5,2019,09,6,4,W55,전라남도,순천시,62068200,15517050,39094,9774
6,2019,09,7,4,W55,전라남도,순천시,61317150,15329288,35459,8865
0,2019,10,1,4,W55,전라남도,순천시,72961650,18240413,42313,10578
1,2019,10,2,4,W55,전라남도,순천시,64331300,16082825,39466,9867
2,2019,10,3,5,W55,전라남도,순천시,72748150,14549630,46321,9264
3,2019,10,4,5,W55,전라남도,순천시,68025700,13605140,43337,8667
4,2019,10,5,5,W55,전라남도,순천시,81390100,16278020,50824,10165
5,2019,10,6,4,W55,전라남도,순천시,58585850,14646463,37855,9464
6,2019,10,7,4,W55,전라남도,순천시,60294400,15073600,37575,9394
0,2019,11,1,4,W55,전라남도,순천시,83267150,20816788,41889,10472
1,2019,11,2,4,W55,전라남도,순천시,74631850,18657963,39300,9825
2,2019,11,3,4,W55,전라남도,순천시,68586150,17146538,37746,9437
3,2019,11,4,4,W55,전라남도,순천시,64993200,16248300,36343,9086
4,2019,11,5,4,W55,전라남도,순천시,65117500,16279375,36070,9018
5,2019,11,6,5,W55,전라남도,순천시,81245650,16249130,45340,9068
6,2019,11,7,5,W55,전라남도,순천시,86825000,17365000,44989,8998
0,2019,12,1,5,W55,전라남도,순천시,108571350,21714270,47230,9446
1,2019,12,2,5,W55,전라남도,순천시,100873950,20174790,47509,9502
2,2019,12,3,5,W55,전라남도,순천시,88034300,17606860,42909,8582
3,2019,12,4,4,W55,전라남도,순천시,71351850,17837963,34986,8747
4,2019,12,5,4,W55,전라남도,순천시,68259550,17064888,33542,8386
5,2019,12,6,4,W55,전라남도,순천시,69466600,17366650,33778,8445
6,2019,12,7,4,W55,전라남도,순천시,77739450,19434863,34927,8732
0,2020,01,1,4,W55,전라남도,순천시,73395450,18348863,35188,8797
1,2020,01,2,4,W55,전라남도,순천시,72108450,18027113,35201,8800
2,2020,01,3,4,W55,전라남도,순천시,70745600,17686400,35527,8882
3,2020,01,4,5,W55,전라남도,순천시,84875500,16975100,42770,8554
4,2020,01,5,5,W55,전라남도,순천시,96552200,19310440,48257,9651
5,2020,01,6,5,W55,전라남도,순천시,92540900,18508180,47199,9440
6,2020,01,7,4,W55,전라남도,순천시,63625600,15906400,32077,8019
0,2020,02,1,4,W55,전라남도,순천시,80495250,20123813,39194,9799
1,2020,02,2,4,W55,전라남도,순천시,68350250,17087563,34451,8613
2,2020,02,3,4,W55,전라남도,순천시,63299150,15824788,33542,8386
3,2020,02,4,4,W55,전라남도,순천시,65643800,16410950,35188,8797
4,2020,02,5,4,W55,전라남도,순천시,66170900,16542725,35593,8898
5,2020,02,6,4,W55,전라남도,순천시,60571100,15142775,33411,8353
6,2020,02,7,5,W55,전라남도,순천시,89108050,17821610,45805,9161
0,2020,03,1,5,W55,전라남도,순천시,98131500,19626300,49747,9949
1,2020,03,2,5,W55,전라남도,순천시,86430700,17286140,46647,9329
2,2020,03,3,5,W55,전라남도,순천시,81299150,16259830,44942,8988
3,2020,03,4,4,W55,전라남도,순천시,63390200,15847550,35633,8908
4,2020,03,5,4,W55,전라남도,순천시,59109650,14777413,33081,8270
5,2020,03,6,4,W55,전라남도,순천시,64834900,16208725,36053,9013
6,2020,03,7,4,W55,전라남도,순천시,65715400,16428850,35383,8846
0,2020,04,1,4,W55,전라남도,순천시,69473450,17368363,35993,8998
1,2020,04,2,4,W55,전라남도,순천시,74465400,18616350,40016,10004
2,2020,04,3,4,W55,전라남도,순천시,63230850,15807713,35893,8973
3,2020,04,4,5,W55,전라남도,순천시,79014800,15802960,44997,8999
4,2020,04,5,5,W55,전라남도,순천시,81343550,16268710,45970,9194
5,2020,04,6,4,W55,전라남도,순천시,57606450,14401613,33389,8347
6,2020,04,7,4,W55,전라남도,순천시,65621500,16405375,36027,9007
0,2020,05,1,5,W55,전라남도,순천시,107646500,21529300,55091,11018
1,2020,05,2,4,W55,전라남도,순천시,77083250,19270813,41868,10467
2,2020,05,3,4,W55,전라남도,순천시,72033100,18008275,40425,10106
3,2020,05,4,4,W55,전라남도,순천시,72094500,18023625,41032,10258
4,2020,05,5,4,W55,전라남도,순천시,67886450,16971613,39107,9777
5,2020,05,6,5,W55,전라남도,순천시,83164400,16632880,47364,9473
6,2020,05,7,5,W55,전라남도,순천시,90801100,18160220,49203,9841
0,2020,06,1,4,W55,전라남도,순천시,99460300,24865075,50659,12665
1,2020,06,2,5,W55,전라남도,순천시,102531900,20506380,56388,11278
2,2020,06,3,5,W55,전라남도,순천시,100608650,20121730,58088,11618
3,2020,06,4,4,W55,전라남도,순천시,68942250,17235563,40875,10219
4,2020,06,5,4,W55,전라남도,순천시,70960150,17740038,41315,10329
5,2020,06,6,4,W55,전라남도,순천시,74031500,18507875,43333,10833
6,2020,06,7,4,W55,전라남도,순천시,79819400,19954850,43560,10890
0,2020,07,1,4,W55,전라남도,순천시,109111200,27277800,57462,14366
1,2020,07,2,4,W55,전라남도,순천시,97621450,24405363,54474,13619
2,2020,07,3,4,W55,전라남도,순천시,91621250,22905313,54502,13626
3,2020,07,4,5,W55,전라남도,순천시,104648500,20929700,63258,12652
4,2020,07,5,5,W55,전라남도,순천시,102119450,20423890,61803,12361
5,2020,07,6,5,W55,전라남도,순천시,109714700,21942940,65866,13173
6,2020,07,7,4,W55,전라남도,순천시,98272450,24568113,55365,13841
0,2020,08,1,5,W55,전라남도,순천시,130385050,26077010,74955,14991
1,2020,08,2,5,W55,전라남도,순천시,118144600,23628920,71562,14312
2,2020,08,3,4,W55,전라남도,순천시,88195350,22048838,55281,13820
3,2020,08,4,4,W55,전라남도,순천시,80831650,20207913,51327,12832
4,2020,08,5,4,W55,전라남도,순천시,85782650,21445663,55078,13770
5,2020,08,6,4,W55,전라남도,순천시,81474350,20368588,52565,13141
6,2020,08,7,5,W55,전라남도,순천시,114988500,22997700,69302,13860
